Database,ID,Source,Collection Terms,Description,Tags,Category_1,Category_2,Category_3,Event Name,Create Time,Count
Collect_yTK,153,yTK,Ukraine protest,""" The Protestant Festival of Hope, with the participation of evangelist Franklin Graham, was held on July 6–8, 2007, and gathered more than 40,000 Ukrainians at the Olympic National Stadium in Kiev""",Storm,Storm,,,Protestants in Ukraine,2013-11-30,"544,453"
Collect_yTK,154,yTK,chemical spill,Chemical spill emergency in West Virginia,National,National,,,Sandoz chemical spill,2014-01-10,"740,175"
Collect_yTK,155,yTK,#chemicalspill,,,,,,Sandoz chemical spill,2014-01-10,"15,390"
Collect_yTK,156,yTK,#StateOfEmergency,""" Brazil Extreme act that, in Brazil (Estado de Sítio or Estado de Exceção, in Portuguese), can be declared on the following circumstances:  Serious disturbance with national impact; Inefficiency on the Defense State previously decreed; Declaration of war; Response to foreign armed aggression""",National,National,,,State of Emergency,2014-01-10,"542,366"
Collect_yTK,157,yTK,New Mexico School Shooting,New Mexico Middle School Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,Category:Mass shootings in New Mexico,2014-01-14,"117,670"
Collect_yTK,158,yTK,#Roswell,,Response,Response,,,Roswell,2014-01-14,"1,002,092"
Collect_yTK,159,yTK,Shooting at Maryland mall,"""The Tacoma Mall shooting was an attempted suicide by cop that occurred on November 20, 2005, at the Tacoma Mall in Tacoma, Washington, United States""",/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,Tacoma Mall shooting,2014-01-25,"15,490"
Collect_yTK,160,yTK,Winter Storm,Winter Storm Pax,Crash,Crash,,,Winter storm,2014-02-11,"2,831,042"
Collect_yTK,161,yTK,#WinterStorm,"""A winter storm is an event in which varieties of precipitation are formed that only occur at low temperatures, such as snow or sleet, or a rainstorm where ground temperatures are low enough to allow ice to form (i""",Crash,Crash,,,Winter storm,2014-02-12,"564,694"
Collect_yTK,164,yTK,UK floods,UK floods,Snow,Snow,,,2012 UK floods,2014-02-12,"1,486,049"
Collect_yTK,165,yTK,#floodaware,"""The European Flood Awareness System is a European Commission initiative to increase preparedness for riverine floods across Europe""",,,,,European Flood Awareness System,2014-02-12,"761,462"
Collect_yTK,166,yTK,#Kiev,Ukraine protests,Snow,Snow,,,,2014-02-18,"2,022,597"
Collect_yTK,168,yTK,Nigerian school attack,,school attack,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,Nigerian Military School,2014-02-26,"15,297"
Collect_yTK,169,yTK,Nigeria school attack,,school attack,/Disaster_Types/Manmade/Conflict_Based/School_Shooting,,,2014 Nigeria school attack,2014-02-27,"43,275"
Collect_yTK,170,yTK,California storms,"""California Storm is an American women’s soccer team, founded in 1995 as the Sacramento Storm, dropping the city name in favor of California the following season""",/Disaster_Types/Natural/Geophysical/Storm/Rain,/Disaster_Types/Natural/Geophysical/Storm/Rain,,,California Storm,2014-03-01,"496,131"
Collect_yTK,171,yTK,#MalaysiaAirlines,Plane Crash,Snow,Snow,,,Malaysia Airlines,2014-03-08,"778,585"
Collect_yTK,172,yTK,Malaysia Airlines,Plane Crash,Snow,Snow,,,Malaysia Airlines,2014-03-08,"3,027,771"
Collect_yTK,173,yTK,Manhattan Building Explosion,""" The bombings left 31 people wounded, but no fatalities or life-threatening injuries were reported""",Snow,Snow,,,2016 Manhattan explosion,2014-03-12,"33,897"
Collect_yTK,174,yTK,#Manhattan,""" Manhattan Avenue between West 120th and 123rd Streets was designated a National Historic District in 1992""",Building,Building,,,Manhattan Avenue (Manhattan),2014-03-12,"2,326,027"
Collect_yTK,176,yTK,Building collapse,"""thumb|Gangaram Building Collapse, Bengaluru (1983)A seven-storey building under construction in Bengaluru, India, belonging to N""",Building,Building,,,Gangaram building collapse,2014-03-12,"1,448,647"
Collect_yTK,177,yTK,landslide,"""300px|thumb|right|A landslide near Cusco, Peru in 2018""",Building,Building,,,Landslides,2014-03-25,"5,758,310"
Collect_yTK,178,yTK,School STABBING,"""  Society-level prevention strategies aim to change social and cultural conditions in order to reduce violence regardless of where the violence occurs""",Landslide,Landslide,,,School stabbing,2014-04-10,"677,205"
Collect_yTK,179,yTK,#FranklinRegional,Pennsylvania school stabbing ,,,,,Franklin County Regional Airport,2014-04-10,"5,384"
Collect_yTK,180,yTK,#prayforsouthkorea,Ferry Sank,,,,,,2014-04-16,"587,706"
Collect_yTK,181,yTK,earthquake mexico,,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,/Disaster_Types/Natural/Geophysical/Seismic_Activity/Earthquake,,,,2014-04-19,"960,605"
Collect_yTK,182,yTK,#tornado ,severe weather in the eastern half of the United States,,,,,Tornadoes,2014-04-29,"2,348,160"
Collect_yTK,183,yTK,mine accident,"""  October 21, 1966: Aberfan disaster was a catastrophic collapse of a colliery spoil-tip that occurred in the Welsh  village of Aberfan, killing 116 children and 28 adults""",Prevention,Prevention,,,Mining accident,2014-05-14,"850,234"
Collect_yTK,184,yTK,mine turkey,,Collapse,Collapse,,,Category:Nickel mines in Turkey,2014-05-14,"433,766"
Collect_yTK,185,yTK,wildfire,wildfires in San Diego,National,National,,,Wildfire Wildfire,2014-05-15,"5,040,488"
Collect_yTK,186,yTK,shooting california,,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,/Disaster_Types/Manmade/Conflict_Based/Terrorism/Shooting,,,California shooting,2014-05-25,"1,332,496"
Collect_yTK,187,yTK,Hurricane Arthur,""" The first named storm of the 2014 Atlantic hurricane season, Arthur developed from an initially non-tropical area of low pressure over the Southeastern United States that emerged into the western Atlantic Ocean on June 28""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Hurricane Arthur,2014-07-05,"144,293"
Collect_yTK,188,yTK,#Arthur,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Arthur? Arthur!,2014-07-05,"1,141,946"
Collect_yTK,189,yTK,#july4th,,National,National,,,Template:User th-4,2014-07-06,"455,783"
Collect_yTK,190,yTK,#july4thfest,,,,,,Template:User th-4,2014-07-06,"1,028"
Collect_yTK,191,yTK,#July4thWeekend,,General,General,,,Template:User th-4,2014-07-06,"71,271"
Collect_yTK,192,yTK,#july4thtradition,,,,,,Template:User th-4,2014-07-06,148
Collect_yTK,193,yTK,#Gaza ,,,,,,Gaza,2014-07-07,"4,964,389"
Collect_yTK,194,yTK,#IndependenceDay ,,,,,,Independent's Day,2014-07-07,"1,766,701"
Collect_yTK,195,yTK,#BrazilvsGermany,""" Brazil's loss broke their 62-match home unbeaten streak in competitive matches going back to the 1975 Copa América (over Peru 1–3), equalled their biggest ever margin of defeat in a match alongside a 6–0 loss to Uruguay in 1920, and broke the record for the most goals ever conceded by Brazil in an international match""",,,,,Brazil vs Germany (2014 FIFA World Cup),2014-07-08,"75,718"
Collect_yTK,196,yTK,#BRAvsGER ,,,,,,BRA,2014-07-08,"138,335"
Collect_yTK,197,yTK,#WorldCup,,International,International,,,Worldcup,2014-07-08,"3,360,121"
Collect_yTK,198,yTK,#BRAGER ,,,,,,Brage,2014-07-08,"99,412"
Collect_yTK,199,yTK,#PrayForGaza,""" More generally, prayer can also have the purpose of thanksgiving or praise, and in comparative religion is closely associated with more abstract forms of meditation and with charms or spells""",,,,,Prayed,2014-07-09,"1,653,536"
Collect_yTK,200,yTK,#ARGvsHOL,,International,International,,,Hol,2014-07-09,"11,730"
Collect_yTK,201,yTK,#ARGvNED,,,,,,Vatsouras and Koupatantze v ARGE,2014-07-09,"3,913"
Collect_yTK,202,yTK,#argentina vs netherlands,,,,,,Category:Ambassadors of Argentina to the Netherlands,2014-07-09,"7,666"
Collect_yTK,203,yTK,#Israel,,,,,,Israel vs Israel,2014-07-11,"6,193,522"
Collect_yTK,205,yTK,IanThorpe,""" National competition Thorpe competed at the 1996 Australian Age Championships in Brisbane, winning five gold, two silver and two bronze medals""",International,International,,,Ian Thorpe,2014-07-13,"144,081"
Collect_yTK,206,yTK,ISIS,""" She holds a sistrum and a pitcher of water, although these attributes were added in a 17th-century renovation""",International,International,,,Isis,2014-07-13,"6,868,376"
Collect_yTK,207,yTK,Iraq,""" The US presence in Iraq ended in 2011, but the Iraqi insurgency continued and intensified as fighters from the Syrian Civil War spilled into the country""",Water,Water,,,Iraq,2014-07-13,"6,394,390"
Collect_yTK,208,yTK,worldcupfinal,,,,,,Worldcup,2014-07-13,"306,095"
Collect_yTK,209,yTK,#gerarg,,,,,,,2014-07-13,"81,749"
Collect_yTK,210,yTK,#GERvsARG,,,,,,ARG,2014-07-13,"38,303"
Collect_yTK,211,yTK,Germany,,War,War,,,,2014-07-14,"7,571,791"
Collect_yTK,212,yTK,#euco,""" This political philosophy of a supra-national rule over the continent, similar to the example of the ancient Roman Empire, resulted in the early Middle Ages in the concept of a renovatio imperii (""restoration of the empire""), either in the forms of the Reichsidee (""imperial idea"") or the religiously inspired Imperium Christianum (""christian empire"")""",International,International,,,Eu,2014-07-17,"984,441"
Collect_yTK,213,yTK,another Malaysian,,National,National,,,Not Another Not Another Movie,2014-07-17,"371,367"
Collect_yTK,214,yTK,#mh17,,National,National,,,MH,2014-07-17,"2,850,676"
Collect_yTK,215,yTK,taiwan,""" It was downscaled in December 1998, and all the remaining duties and functions have been transferred to the National Development Council and other ministries of the Executive Yuan in July 2018""",Crash,Crash,,,"Taiwan Province, Taiwan",2014-07-23,"6,625,107"
Collect_yTK,216,yTK,plane crash taiwan,"""  On , the aircraft serving the flight, a ten-month-old ATR 72-600, crashed into the Keelung River shortly after takeoff from Taipei Songshan Airport,  to the west of Songshan in Taiwan""",National,National,,,2015 Taiwan plane crash,2014-07-23,"71,791"
Collect_yTK,217,yTK,Air Algerie ,,,,,,,2014-07-24,"677,444"
Collect_yTK,218,yTK,#AH5017,""" The French Bureau d'Enquêtes et d'Analyses pour la Sécurité de l'Aviation Civile (BEA), assisting the Malian authorities, published an investigation report in April 2016, concluding that, while the aircraft was cruising on autopilot, ice accretion on the engines caused a reduction of thrust that lead to a high-altitude stall""",Air,Air,,,Air Algerie Flight AH 5017,2014-07-24,"47,750"
Collect_yTK,219,yTK,#AirAlgerie ,,,,,,,2014-07-24,"54,042"
Collect_yTK,220,yTK,#48kmarch,,,,,,K-48 (1927),2014-07-24,"9,092"
Collect_yTK,221,yTK,West Bank,,Air,Air,,,,2014-07-25,"3,912,078"
Collect_yTK,222,yTK,#eidmubarak,,International,International,,,Eid Mubarak,2014-07-29,"915,327"
Collect_yTK,223,yTK,eid mubarak,,,,,,Eid Mubarak,2014-07-29,"1,774,072"
Collect_yTK,224,yTK,ebola,"""Ebola virus disease (EVD), also known as Ebola hemorrhagic fever (EHF) or simply Ebola, is a viral hemorrhagic fever of humans and other primates caused by ebolaviruses""",,,,,Ebola,2014-07-30,"5,942,669"
Collect_yTK,225,yTK,#ebola,"""Ebola virus disease (EVD), also known as Ebola hemorrhagic fever (EHF) or simply Ebola, is a viral hemorrhagic fever of humans and other primates caused by ebolaviruses""",Viral,Viral,,,Ebola,2014-07-30,"3,722,943"
Collect_yTK,226,yTK,tropical storm bertha,"""Tropical Storm Bertha was a minimal tropical storm that made landfall twice along the Gulf Coast of the United States in August 2002""",/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Tropical Storm Bertha (2002),2014-08-01,"16,236"
Collect_yTK,227,yTK,#bertha,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Bertha,2014-08-01,"180,244"
Collect_yTK,228,yTK,rafah,""" Rafah's population of 152,950 (2014) is overwhelmingly made up of Palestinian refugees""",Viral,Viral,,,Rafah,2014-08-01,"2,733,710"
Collect_yTK,229,yTK,when Genocide is permissible,"""Genocide is intentional action to destroy a people (usually defined as an ethnic, national, racial, or religious group) in whole or in part""",Refugees,Refugees,,,Genocide,2014-08-01,"11,652"
Collect_yTK,230,yTK,we tortured some folks,,Genocide,Genocide,,,Some Everyday Folk and Dawn,2014-08-01,"82,907"
Collect_yTK,231,yTK,explosion China factory,,,,,,Sivakasi factory explosion,2014-08-01,"101,574"
Collect_yTK,232,yTK,china,,Damage,Damage,,,China (China album),2014-08-03,"7,119,993"
Collect_yTK,233,yTK,yazidis,,National,National,,,Yazid,2014-08-07,"1,968,014"
Collect_yTK,234,yTK,hurricane iselle,,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,/Disaster_Types/Natural/Geophysical/Storm/Hurricane,,,Elle,2014-08-07,"41,985"
Collect_yTK,235,yTK,#Iselle ,,,,,,Elle,2014-08-07,"30,340"
Collect_yTK,236,yTK,Erbil,""" Responsibility was claimed by the Ansar al-Sunnah, The Erbil International Airport opened in the city in 2005""",International,International,,,Erbil,2014-08-08,"2,193,596"
Collect_yTK,237,yTK,#tehran,plane crash,International,International,,,Tehran,2014-08-10,"1,228,267"
Collect_yTK,238,yTK,drought,""" A drought or drouth is a natural disaster of below-average precipitation in a given region, resulting in prolonged shortages in the water supply, whether atmospheric, surface water or ground water""",International,International,,,Droughts,2014-08-10,"7,486,935"
Collect_yTK,239,yTK,#Erdogan ,,,,,,Erdos,2014-08-10,"3,197,602"
Collect_yTK,240,yTK,Baghdad,"""png| image_size = 275| image_alt  Invalid line: = | image_caption = Clockwise from top: Aerial view of the Green Zone; Al-Mustansiriya University; Al-Kadhimiya Mosque; Swords of Qadisiyah monument; and the National Museum of Iraq| image_seal                      = Logo of the Mayoralty of Baghdad""",International,International,,,Baghdad,2014-08-10,"3,545,876"
Collect_yTK,241,yTK,#Ferguson,,,,,,Will Ferguson,2014-08-11,"3,164,169"
Collect_yTK,242,yTK,#MikeBrown ,,,,,,Mike Browning,2014-08-11,"1,589,252"
Collect_yTK,243,yTK,#RobinWilliams,,,,,,Robin Williams,2014-08-12,"1,417,491"
Collect_yTK,244,yTK,Imran Khan,""" In the 2018 general elections, his party won the largest number of seats and defeated the ruling PML-N, bringing Khan to premiership and the PTI into federal government for the first time""",,,,,Imran Khan,2014-08-12,"5,160,169"
Collect_yTK,245,yTK,Islip,"13"" rain",,,,,Lips to Lips,2014-08-13,"1,111,465"
Collect_yTK,246,yTK,#nmos14,,National,National,,,Category:User mo-N,2014-08-15,"38,773"
Collect_yTK,247,yTK,Dr. Baden,""" Baden suffered severely during the Thirty Years' War, particularly at the hands of the French, who plundered it in 1643""",National,National,,,Baden-Baden,2014-08-18,"105,020"
Collect_yTK,248,yTK,Rafael Nadal,,,,,,,2014-08-18,"1,889,000"
Collect_yTK,249,yTK,yosemite,"""Yosemite National Park ( ) is an American national park located in the western Sierra Nevada of Central California, bounded on the southeast by Sierra National Forest and on the northwest by Stanislaus National Forest""",Professional,Professional,,,Yosemite,2014-08-19,"3,964,726"
Collect_yTK,250,yTK,Philippines Earthquake,,National,National,,,Category:Megathrust earthquakes in the Philippines,2014-08-19,"632,016"
Collect_yTK,251,yTK,Hiroshima landslide,"""On 20 August 2014, Hiroshima Prefecture in Japan was struck by a series of landslides following heavy rain""",Earthquake,Earthquake,,,2014 Hiroshima landslides,2014-08-21,"9,990"
Collect_yTK,252,yTK,#ericgarner,""" In March 2015, Assata's Daughters, a Chicago-based black activist group, formed because they saw a lack of response by public officials to Eric Garner's death""",,,,,Death of Eric Garner,2014-08-23,"1,222,841"
Collect_yTK,253,yTK,Tripoli,""" thumb|right|280px|Fiera internazionale di Tripoli (Tripoli International Fair) in 1939Furthermore, the Italians – in order to promote Tripoli's economy – founded in 1927 the Tripoli International Fair, which is considered to be the oldest trade fair in Africa""",Rain,Rain,,,Tripoli,2014-08-23,"2,203,792"
Collect_yTK,254,yTK,Staten Island,""" The Palisades Sill has been designated a National Natural Landmark, being ""the best example of a thick diabase sill in the United States""",International,International,,,Staten Island,2014-08-23,"2,073,668"
Collect_yTK,255,yTK,#sfearthquake,""" Sasha Fierce   Other uses in arts and entertainment    Saikoro Fiction, a Japanese role-playing game system  Street Fighter, a series of fighting games by Capcom   Businesses and organizations   In politics    Salzburg Forum, European security intergovernmental organization  Sinn Féin, an Irish political party  , a political party in Denmark  , a splinter group of the Norwegian Labour Party  Stormfront (website), a white-supremacist website  Other businesses and organizations   , a type of Norwegian state enterprise  SF Express, a Chinese delivery services company  SF Airlines, a Chinese cargo airline owned by SF Express    Salesforce""",,,,,Sf,2014-08-24,"2,554"
